player_id;player_name;Conteggio
599231;Ferran Jutglà;1
599733;Arkadiusz Pyrka;1
601089;Dominik Weixelbraun;3
601577;André Anderson;7
603384;Arsentiy Doroshenko;2
604504;Marco Sulzner;5
605184;Jean-Clair Todibo;11
605571;Viktor Zentrich;1
612517;Bashir Humphreys;6
613192;Jens Castrop;3
613449;Rickson van Hees;1
614157;Kelvin Boateng;1
616631;Matteo Ruggeri;4
617074;Ilaix Moriba;11
621993;Andrew Omobamidele;5
625169;D'Leanu Arts;1
625655;Jon Magunazelaia;4
627228;Yan Couto;9
632831;Nicolò Bertola;3
632913;Pere García;1
633652;Calvin Ramsay;2
633992;Enzo Le Fée;6
638124;Manu Fernández;1
644032;Cheikh Niasse;4
644771;Odilon Kossounou;4
651080;Martins Toutou;3
651269;Armin Gigovic;2
654539;Adrien Truffert;2
654724;Juan Cabrera;3
655470;Manolis Pavlis;2
659225;Emmanuel Ogura;1
665525;Jayson Papeau;3
666526;Sturla Ottesen;1
667457;Leon Avdullahu;1
668606;Yuito Suzuki;2
668684;Konstantinos Lampsias;1
671652;Gustavo Henrique;1
677935;Ricky-Jade Jones;1
679423;Tarik Muharemović;3
684210;Jaidon Anthony;6
685484;Luka Duric;1
685487;Noah König;1
691482;Jacopo Fazzini;2
692598;Furkan Demir;2
692756;Peter Kiedl;1
693092;Belmin Beganovic;2
696762;Jonathan Tomkinson;1
697144;Burak İnce;2
697277;Joel Chima Fujita;1
698164;Freddie Potts;1
703655;Noah Botic;1
708635;Lorenzo Bernasconi;2
709957;Álex Valle;7
709985;Jeppe Corfitzen;2
710007;Fer Rodríguez;1
710484;Mario Maroto;1
710885;Mario Sauer;1
711969;Lorenz Assignon;5
717200;Nazar Rusyak;1
720518;Roberto Fernández;4
730484;Aaron Zehnter;3
730861;Milos Kerkez;2
731879;Hernâni;1
733576;Alberto Moleiro;2
734395;Kang-hee Lee;1
735568;Natan;4
738481;Emmanuel van de Blaak;1
742014;Tim Paumgartner;1
745173;Mamadou Coulibaly;1
746910;Mohamed Amoura;2
748319;Carlos Alcaraz;5
748382;Amin Sarr;6
763182;Josué Casimir;2
766723;Manu Bueno;1
782180;Dominik Kirnbauer;1
785353;Pablo Ibáñez;2
796302;Owen Barker;1
796865;Lamine Sy;3
800988;Benjamin Boakye;1
801734;Mathys Tel;5
802513;Kasper Davidsen;1
805126;Paul Bratschko;1
809242;Yann Massombo;4
810846;Kaylen;1
813730;Mohammed Tolba;2
816777;Dairon Valencia;2
817348;Pavel Malozemov;1
817885;Oleg Osypenko;1
819590;José Salinas;4
820957;Derry Scherhant;2
823486;Michael Kayode;4
825438;Sékou Doucouré;1
828889;Bartosz Zelazowski;1
829159;Pocholo Bugas;1
829257;Dennis Kaygin;3
829299;Max Weiß;1
829410;Ethan Brooks;1
830890;Marvin Senaya;6
834491;Alejandro Rego;1
836132;Boubacar Fall;2
842271;Raphael Gschösser;1
842272;Christian Huetz;1
854988;Justin Lacombe;2
855308;Arthur Atta;4
860053;Ismaël Guerti;1
865682;Ezechiel Banzuzi;1
874967;Ernestas Lysionok;1
876631;Habib Diarra;2
884818;Robin Lisewski;1
884849;Daniil Khrypchuk;1
887638;Davide Bartesaghi;1
892932;Miguel Román;1
897479;Bennit Bröger;1
897480;Noah Darvich;1
898809;Konstantinos Mavropoulos;1
900601;Alex Murphy;1
903359;Marius Broholm;1
904662;Louis Mouton;3
905011;Ibrahim Maza;2
906969;Daniel Gleiber;1
907489;Luca Raimund;2
909860;Jannik Robatsch;2
911424;Tyler Fredricson;1
921431;Adam Kölle;1
922709;Florent Hajdini;1
922788;Axel Kayombo;1
923499;Anders Børset;1
925418;Ramiz Harakaté;1
928873;Alexis Mirbach;1
931567;Stiven Shpendi;5
931712;Massimo Decoene;1
933017;Zach Abbott;1
933900;Samuel Amo-Ameyaw;4
934317;Maxim Dal;1
934529;Kelven Frees;1
937840;Harrison Jones;1
938043;Angelos Syritoudis;3
939374;Yoel Lago;1
939445;Álex Primo;1
946971;Marin Prekodravac;1
947524;Viktor Baier;1
948135;Elias Lorenz;1
949116;Ro Abajas;1
955281;Nhoa Sangui;2
955354;Dan Sinaté;1
955356;Saïmon Bouabré;1
955359;Fodé Sylla;1
957822;Eddy Kouadio;1
960444;Oliver Sorg;1
960463;Jacob Peter Hödl;1
961087;Pablo García;1
961642;Chris Donnell;1
965929;Vladyslav Ostrovskyi;1
967509;Aaron Brown;1
974365;Filip Rózga;1
975347;Aladji Bamba;1
979761;Mathys Silistrie;1
981977;Axel Guéguin;1
983702;Jacob Wright;2
984699;Yaël Nandjou;2
986285;Nordan Mukiele;1
986412;Radion Lisnyak;1
989621;İsak Vural;2
992569;Massimo Pessina;1
999229;Jérémy Sebas;4
1005208;Lukas Schweighofer;1
1005211;Michael Neuner;1
1009438;Florian Hellstern;1
1020191;Ismaëlo Ganiou;2
1024661;David Falkner;1
1027870;Andrik Markgraf;1
1032786;Reuben McAllister;1
1035765;Ilyas Ansah;2
1037505;Vadim Drugov;1
1038308;Michel Mboula;2
1038512;Asier Osambela;1
1041083;Nevio Zotz;1
1042886;Chido Obi;2
1043646;Christian Ordóñez;1
1044538;Mark Ferrie;1
1045123;Trey Nyoni;1
1045124;Jay Robinson;1
1046130;Nermin Mesic;1
1047099;Alpha Diallo;1
1047104;Yanis Issoufou;1
1047257;Rio Cardines;1
1048496;Ben Viadere;1
1048715;Fernando Dickes;1
1052350;Nick Rothweiler;1
1053208;Quentin Ndjantou;1
1054429;Carlos Guirao;1
1058515;Kacper Koscierski;1
1060087;Charalampos Kostoulas;1
1068257;Jakub Zielinski;1
1069641;Felix Meiser;1
1072315;Victor Enem;1
1073032;Ike Orazi;1
1073176;Oumar Pona;1
1074052;Vladyslav Kalyn;1
1074523;Wesley Adeh;1
1075572;Enzo Faty;1
1075574;Amidou Doumbouya;1
1075583;Seny Koumbassa;1
1077670;Axel Tape;1
1082597;Fabrício Yan;1
1083084;Carlos Ventura;1
1086916;Vincenzo Di Leva;1
1091353;Telli Siwe;1
1091562;Romelle Donovan;1
1096744;Lanroy Machine;1
1099860;Cléo Mélières;1
1101719;Joseph Mangondo;1
1103652;Marius Louër;1
1103958;Prosper Peter;1
1108466;Rio Ngumoha;1
1119877;Guy-Noël Zohouri;1
1119880;Daren Mosengo;1
1123310;Julian Placias;1
1130514;Samir El Mourabet;1
1131117;Mirza Catovic;1
1133929;Harouna Djibirin;1
1145064;Cyriaque Irié;3
1152232;Nick Schmidt;1
1153785;Luís Pires;1
1154876;Kasey Bos;1
1155049;Bogdan Smetanka;1
1155276;Conrad Scholl;1
1160814;Rayan Fofana;1
1164331;Ismael Bekhoucha;1
1167696;Ifeanyi Ndukwe;1
1182168;Dawid Bembnista;1
1185888;Ibrahim Mbaye;1
1186789;Kyllian Antonio;1
1187629;Max Dowman;1
1187942;Khalis Merah;1
1191444;Dayann Methalie;1
1198243;Bogdan Popov;1
1200424;Ilan Jourdren;1
1200427;Alexis Vossah;1
1208968;Djibril Coulibaly;1
1225608;Luka Radojevic;1
1228317;Stephan Zagadou;1
1229903;Loiange Ondoa;1
1230661;Mateus Mané;1
1237306;Hafiz Umar Ibrahim;1
1237907;Saliou Diop;1
1254786;Gabin Bernardeau;1
1268579;Efe Yavman;1
1271065;Valentín Pezzolesi;1
1296944;Daniil Dmytriyev;1
1315458;Fallou Cham;1
1367276;Ibrahim Alani;1
1428905;Darius Achitei;1
80444;Philippe Coutinho;13
88706;Simone Romagnoli;17
111819;Neto;7
115763;Koray Günter;9
130360;Simone Verdi;23
131951;Kevin Lasagna;9
144244;Pantelis Hatzidiakos;2
148928;Saúl Ñíguez;7
170527;Timo Werner;6
177847;Adnan Januzaj;10
181375;Sébastien Haller;8
183841;Petar Stojanović;6
195736;Florian Grillitsch;6
199733;Danilo Cataldi;9
200188;Mattia Aramu;13
204069;Milan Škriniar;4
215096;Jordy de Wijs;8
215649;Mirko Marić;6
227511;Maurides;3
229853;Birama Touré;8
234811;Rui Silva;3
236272;Nana Boateng;2
236734;Axel Werner;11
242063;Vaclav Cerny;2
242632;Glen Kamara;3
247555;Edimilson Fernandes;9
253341;Rob Holding;4
258039;Aurélio Buta;3
262523;Davide Calabria;3
263727;Joan Jordán;7
265209;Noah Loosli;3
278343;Felix Uduokhai;5
281769;Mario Hermoso;7
284248;Paul Jaeckel;5
288318;Adrián Embarba;5
289061;Alessandro Murgia;6
289592;Orel Mangala;9
290532;Saïd Benrahma;14
295330;Kelechi Iheanacho;5
296227;Iván Márquez;3
296622;Marco Asensio;7
298091;Harry Souttar;7
298583;Eray Cömert;5
301240;Samuele Perisan;7
307924;Mergim Berisha;11
309393;Lennart Czyborra;9
309977;Samuel Ballet;2
315865;Andrea Pinamonti;14
316575;Moritz-Broni Kwarteng;5
320411;Philip Billing;4
321247;Emiliano Buendía;6
322655;Flavius Daniliuc;6
331389;Andrés Tello;10
334213;Lukas Daschner;3
337333;Alex Král;6
337725;Christian Kouamé;7
337798;Abdu Conté;2
338635;Hannes Delcroix;3
338672;Zinho Vanheusden;8
339340;Tyrell Malacia;2
340394;Abdelhamid Sabiri;11
340521;Gui Ramos;3
341019;Güven Yalçın;4
341501;Hamza Choudhury;5
345449;Kamil Piątkowski;5
348623;Mason Holgate;9
355689;Sory Kaba;6
358250;Joseph Aidoo;3
359199;Andy Fisher;2
361065;Mitchel Bakker;5
368629;Jack Walton;3
369267;Maximiliano Caufriez;6
373433;Adryelson;3
374418;Mateusz Praszelik;4
375137;Ismail Jakobs;3
375877;Vakoun Bayo;6
381950;Alexis Saelemaekers;6
386786;Darko Churlinov;8
392179;Hjalmar Ekdal;2
392570;Marco Sala;12
392777;Jonathan Panzo;7
392959;Andrea Colpani;6
395190;Francesco Mezzoni;6
395236;Yacine Adli;7
395671;Anthony Racioppi;5
396340;Óscar Clemente;3
398131;Cristian Rivero;3
400131;Siebe Van der Heyden;3
401923;Victor Osimhen;5
412513;Thomas Henry;4
412932;Myron Boadu;4
413111;Jules Gaudin;5
417575;Uros Racic;8
420465;Tiago Djaló;3
431811;Ola Solbakken;5
442552;Houboulang Mendes;5
446093;Ryan Porteous;2
449590;Josias Lukembila;2
453121;Koen Kostons;2
456292;Ellery Balcombe;10
459661;Eddie Salcedo;19
459945;Nunzio Lella;4
460245;Moritz Jenz;7
461906;João Moutinho;2
462250;João Félix;8
463527;Kjell Scherpen;5
465279;Marco Ballarini;5
465565;Dimitrije Kamenovic;3
467720;Youssoufa Moukoko;3
470815;Niklas Tauer;5
491693;Nehuén Pérez;9
493702;Mattia Viti;6
496767;Juan José Perea;3
502676;Giorgi Mamardashvili;5
503679;Rhys Williams;7
505324;Agon Elezi;2
515132;Yannick Oberleitner;2
516407;Bojan Radulović;2
519872;Livan Burcu;3
524290;Fisnik Asllani;4
524937;Álex Domínguez;5
525919;Mileta Rajović;2
532178;Sam Greenwood;4
537765;Pablo Rodríguez;5
542858;Simon Graves;2
543666;Stefano Turati;8
545332;Mikkel Kaufmann;4
547827;Andrei Mărginean;4
548729;Zeki Amdouni;2
550106;Matteo Cancellieri;8
555056;Iwo Kaczmarski;1
566615;Mikael Egill Ellertsson;7
566630;Romeo Vucic;3
569368;Kelian Nsona;4
570466;Mateusz Legowski;2
570817;Maxime Busi;5
571607;Fabio Miretti;3
574193;Bambasé Conté;2
574203;Philipp Schulze;3
575693;Ibrahim Cissoko;2
579295;Melker Widell;2
581879;Julian Halwachs;2
581880;Justin Omoregie;3
586986;Luke Plange;7
587520;Stipe Biuk;3
591957;Victor Parada;2
592924;Andreas Jungdal;5
600942;Nahuel Noll;3
603937;Callum Jones;5
604207;Filippo Rinaldi;5
605396;Samuel Dahl;2
610428;Oscar Fraulo;2
610622;Urko Izeta;4
611075;Iván Gil;3
616628;Giorgio Cittadini;8
617059;Pablo Campos;3
618350;Dion Beljo;3
618402;Ziyad Larkeche;2
621802;Olivier Deman;2
623412;Mihai Popa;2
623524;Carlos Dotor;3
623526;Toni Fuidias;2
627226;Reinier;9
629005;Dijon Kameri;4
630989;Ricardo Visus;3
634427;Miguel Rodríguez;2
636697;Arnau Solà;4
649087;Amadou Dante;5
650999;Federico Accornero;3
652331;Javi Rueda;2
654412;Abdoullah Ba;3
654415;Alan Virginius;5
655456;Saba Sazonov;3
658269;Víctor Meseguer;5
659415;Riccardo Pagano;2
659648;Gioele Zacchi;2
662493;Ryotaro Tsunoda;3
664973;Dikeni Salifou;4
666234;Mohamed Simakan;3
666821;Bryang Kayo;5
668183;Nico Serrano;6
668268;Marquinhos;7
669511;Jorge Pascual;3
670116;Isak Hansen-Aarøen;2
672803;Bertuğ Yıldırım;3
678035;Jay Enem;3
680806;Samuel Edozie;2
692321;Gabriel Popovic;3
692755;Jonas Karner;2
695454;Chiquinho;6
698548;Marko Lazetić;5
698678;Hugo Bueno;2
699442;Kacper Urbański;3
703245;Antonio Vergara;3
705813;Rubén Sánchez;4
706138;Javi Llabrés;3
707063;Malick Mbaye;3
708678;Isaak Touré;7
709986;Giacomo Toniolo;2
710679;Iker Benito;3
711374;Jon Gorrotxategi;2
711382;Jon Karrikaburu;7
715683;Naim García;4
717465;Laurin Ulrich;2
718029;Unai Ropero;2
718034;Abde Rebbach;3
723771;Amadou Sarr;1
726120;Simon Simoni;3
728516;Lovro Stubljar;4
730126;Mykola Kukharevych;5
733410;Lawrence Agyekum;4
741124;Anteo Fetahu;3
744074;Rafael Fernandes;2
744857;Elias Baum;2
744934;Mathieu Patouillet;3
745202;Yllan Okou;4
766412;Théo Le Bris;3
770436;Simon Ebonog;3
780136;Aleksandar Stanković;2
782476;Yoann Cathline;4
783635;Alan Do Marcolino;3
785967;Ibrahima Kébé;3
789898;Muhammed Damar;4
790918;Joshua Quarshie;3
795738;Paxten Aaronson;3
796216;Emmanuel Gyamfi;2
797791;Antonio Tikvic;3
815483;Jacopo Antolini;1
815539;Nicola Patanè;1
815543;Denis Cazzadori;1
815546;Francesco Gioielli;1
818448;Alessandro Marcandalli;4
818929;Simone Calvani;2
819636;Dzenan Pejcinovic;3
822458;Bamba Dieng;4
825437;Ilyes Housni;4
834483;Álex Padilla;2
834485;Unai Egiluz;2
859396;Metinho;4
863911;Kevin-Prince Milla;3
864799;Stefan Bajcetic;5
867357;Nacho Ferri;2
885226;Riyad Idrissi;1
895326;Joel Roca;2
900909;Paul Wanner;4
902021;Kuryu Matsuki;2
902862;Achraf Laâziri;3
913429;Tim Köhler;2
918414;Paris Brunner;2
918449;Matteo Schablas;2
925838;Francesco Coppola;2
928323;Ibrahim Salah;3
949111;Aliou Thiaré;3
950091;Stefanos Tzimas;5
950727;Victor Mayela;3
955355;Arthur Tchaptchet;2
955357;Junior Kroupi;4
957224;Nectarios Triantis;3
979760;Rayan Bamba;2
984964;Niccolò Fortini;2
986291;Andrija Bulatovic;2
988275;Paul Argney;2
988468;Steven Baseya;2
990732;Ousmane Touré;3
1001785;Yvan Ikia Dimi;3
1027216;François Mughe;3
1063553;Pau Cabanes;3
1064121;Marcos Peña;2
1074917;Jonathan Silva;2
1082519;Charlys;3
1088110;Anthony Bermont;2
1111912;Adama Bojang;2
1134251;Abdelhamid Ait Boudlal;3
1168219;Said El Mala;2
1168222;Malek El Mala;2
114341;Anselmo;4
116648;Marcus Bettinelli;7
161011;Filip Kostić;7
242359;Juan Musso;5
460939;Tijjani Reijnders;2
519184;Amar Dedić;5
607223;Rayan Cherki;2
670717;Dário Essugo;2
796297;Jobe Bellingham;2
930781;Pio Esposito;3
182904;Clément Lenglet;10
196357;Jonathan Tah;5
283233;Jacob Rasmussen;9
578391;Rayan Aït-Nouri;5
671114;Sota Kitano;1
776303;Marco Pellegrino;5
822959;Tom Bischof;2
85791;Stefan Lainer;4
691316;Luis Henrique;3
400871;Kacper Krzepisz;1
610849;Liam Delap;4
63487;Nikolaos Karelis;3
163743;Jérémy Manzorro;4
314353;Trent Alexander-Arnold;2
604320;Frans Krätzig;8
668207;Petar Sučić;1
804034;Valentin Sulzbacher;1
890290;Dean Huijsen;5
915418;Jannik Schuster;1
915421;Christian Zawieschitzky;1
935230;Gonzalo García;1
1057525;Enrique Aguilar;1
1075147;Lennart Karl;1
183293;Joe Rothwell;5
499604;Dion Pereira;8
503975;Joe Hodge;5
505046;Ben Winterbottom;2
506470;Josh Bowler;9
560694;Lewis O'Brien;8
567597;Odeluga Offiah;2
587002;Myles Peart-Harris;5
610863;Filip Marschall;3
614603;Chem Campbell;6
714458;Ben Nelson;2
743600;Andrey Santos;6
747951;Shea Charles;2
1089004;Soumaïla Diabaté;4
395862;Hüseyin Türkmen;1
371231;Jean;1
157036;Dyego Sousa;2
251079;Ertuğrul Ersoy;3
380118;Ozan Kökcü;1
521012;Ivan Bykov;4
158534;Max Power;6
623962;Carlo Armiento;2
340073;Gabriel Debeljuh;1
980632;Sergiu Perciun;1
1132580;Dmytro Yashchenko;1
536129;Andrei Dragu;1
470495;Osama Khalaila;1
1200289;Hamidou Makalou;1
805215;Tobias Gruber;2
320247;Artem Sitalo;1
625144;Vladyslav Semotyuk;1
353584;Sergiy Petko;2
937918;Ruslan Nepeypiev;1
492354;Denys Norenkov;2
331057;Luis Orejuela;1
458417;Stijn Keller;1
926301;Tiago Pereira Cardoso;1
510782;Rodrigão;1
583354;Vladyslav Sydorenko;2
943837;Vitor Roque;3
658674;Luan Patrick;2
574930;Danila Vedernikov;1
182923;Stefano Denswil;4
238752;Keita Baldé;10
546047;José Juan Macías;2
95142;Renan Ribeiro;2
118397;Alessandro Schöpf;5
243237;Tobias Schützenauer;4
527589;Christoph Lang;7
652047;Krystof Danek;1
355651;Marijan Cabraja;1
629567;Yanis Hamache;3
847257;Ange Ahoussou;5
977382;Yeiner Londoño;2
50104;Dean Bouzanis;6
179184;Michy Batshuayi;12
189340;Gianluca Di Chiara;10
258912;Luke Amos;4
336125;Mërgim Vojvoda;2
399383;Mathieu Cafaro;6
406556;Tom McGill;2
409517;Yorbe Vertessen;2
423678;Meschack Elia;1
459463;Cucho Hernández;9
466805;Nico González;4
523318;Anastasios Douvikas;2
531404;Marc Aguado;4
535959;Duk;1
537171;Semuel Pizzignacco;2
539798;Luca Jaquez;1
551505;Mousa Tamari;2
552955;Santiago Gimenez;1
565406;Kazeem Olaigbe;1
571271;Ivan Smolcic;1
581675;Harvey Vale;2
594505;Raimonds Krollis;3
604327;Gabriel Vidovic;5
610335;Iván Jaime;1
644408;Oliver Provstgaard;1
651005;Cher Ndour;4
690799;Anthony Rouault;5
701021;Ruairi McConville;1
717585;Mory Gbane;1
801989;Tammer Bany;1
819566;Nidal Celik;1
851385;Tobias Slotsager;1
856530;Mateo Pellegrino;1
904974;Noel Aseko;1
924117;Finn Jeltsch;2
939290;Jayden Danns;1
955448;Tidiam Gomis;2
974996;Aaron Malouda;1
975348;Joan Tincres;1
982855;Reda Belahyane;3
1213681;Alexander Røssing-Lelesiit;1
312819;Silvere Ganvoula;4
368891;Arthur Theate;6
616162;Alessandro Fontanarosa;3
622380;Cesare Casadei;7
649490;Konan N’Dri;1
926952;Patrick Dorgu;2
1000284;Jed Drew;1
52403;Dimitrios Siovas;7
203411;Jakob Busk;2
329517;Georgios Masouras;1
360517;Jay-Roy Grot;4
494237;Wilson Isidor;5
1054934;Maroan Sannadi;3
1067904;Bazoumana Touré;1
1075575;Marius Courcoul;1
1078163;Ayden Heaven;1
74869;Francis Coquelin;9
130394;Gianluca Lapadula;19
342967;Niklas Beste;5
364586;Danilo Arboleda;2
380744;Egil Selvik;2
418659;Amine Gouiri;4
470618;Denis Genreau;2
610238;Pedro Ortiz;2
404384;Rabbi Matondo;5
586756;Festy Ebosele;3
947431;David López;4
381706;Arvid Brorsson;1
527698;Kike Pérez;6
539665;Fredrik Oppegård;1
616340;Julian Baas;1
633056;Tamás Nikitscher;1
885623;Issiaka Kamate;2
1093482;Nicolas Pays;1
111426;Benjamin Siegrist;6
210178;Pablo Marí;14
225055;Jean-Pierre Nsame;7
510310;Sivert Mannsverk;1
586984;Daniel Oyegoke;1
629011;Lukas Jungwirth;2
647384;Thelo Aasgaard;2
719672;Adedire Mebude;1
728485;Danilo Veiga;1
974894;David Mokwa;1
1112449;Tiago Gabriel;1
489463;Kyogo Furuhashi;1
607034;Akor Adams;2
607720;Jonas Urbig;5
826719;Fally Mayulu;4
385848;George Edmundson;4
165794;Kosuke Nakamura;1
244192;Pierluigi Gollini;14
535834;Eliot Matazo;3
603675;Francesco Folino;1
45425;Alexander Gorgon;2
246204;Salvi Sánchez;4
351738;Lincoln;1
445939;Omar Marmoush;7
557407;Devyne Rensch;1
568377;Tijs Velthuis;2
663237;Jacob Ondrejka;1
669366;Tom Cannon;6
216870;Nacho Vidal;5
418567;Markus Solbakken;1
464333;Ivan Nekic;1
392710;Lennard Maloney;4
1063329;Andrés García;2
71292;Jonjo Shelvey;6
763079;Abdukodir Khusanov;2
395523;Wilfried Kanga;5
796897;Sandro Trémoulet;1
55619;Nordin Amrabat;7
502670;Khvicha Kvaratskhelia;2
769063;Luka Romero;6
797572;Stefan Lekovic;1
655420;Jordan Kadiri;1
683812;John Tolkin;1
890385;Sebastian Otoa;1
961937;Romeo Amane;2
1003534;Marwin Schmitz;1
157501;M'Baye Niang;19
346314;Trevoh Chalobah;6
665390;Jaden Philogene;8
841121;John Patrick;1
877139;Alberto Costa;1
316729;Thomas Turner;2
910192;Wilson Samaké;1
1167442;Emmanuel Ojukwu;1
45494;Wayne Hennessey;9
184816;Ahmed Hassan;1
322517;Joël Schmied;1
395237;Maxence Caqueret;2
565821;Mika Biereth;3
327251;Ridle Baku;3
344595;Aurélien Nguiamba;7
345886;Rubén Vargas;2
573968;Krzysztof Kubica;2
683895;Emmanuel Agbadou;2
191056;Brice Samba;8
471474;Javi Martínez;7
661212;Mathias Løvik;1
960571;Jones El-Abdellaoui;1
290537;Jean Butez;3
804035;Tim Trummer;1
1009658;Julio Soler;1
1061282;Assane Diao;2
628580;Artem Pospelov;1
883007;Filippo Mane;1
393999;Florian Wiegele;1
662334;Marcelo Pitaluga;4
725912;Antonín Kinský;1
226151;Sean Kelly;3
272638;Jérôme Onguéné;12
684116;Silas Ostrzinski;1
88262;Dedryck Boyata;5
187097;Budu Zivzivadze;1
490224;Ismaila Coulibaly;4
994604;Matai Akinmboni;1
1280281;Abdoulie Ceesay;1
63200;Ashley Barnes;5
119234;Karim Onisiwo;2
463665;Oumar Solet;5
60561;Anthony Lopes;2
73782;Adrián Ramos;7
77066;Teófilo Gutiérrez;1
83616;Benedikt Zech;3
116277;Nicolás Colazo;3
137745;Marçal;4
148789;Sebastián Moyano;1
149716;Ivan Cavaleiro;10
215473;William Yarbrough;1
262474;Yony González;1
262597;Ebenezer Ofori;3
280149;Favio Álvarez;1
346469;Jaden Brown;2
353479;Tyler Miller;1
368406;Milan Knobloch;2
368801;Matías Vera;1
368942;Alexandru Mățan;1
380376;Yevgeniy Morozko;3
393321;James Sands;1
414774;Jhon Velásquez;1
424993;Amar Sejdić;1
469709;David Zec;1
498688;Carlos Rojas;2
533354;Facundo Garcés;1
538919;Matías Fonseca;3
540928;Valentino Vermeulen;1
548653;Kaya Makosso;1
562391;Ema Twumasi;1
562671;Talys;1
572041;Sebastián Palma;2
572079;Andrés Amaya;1
591848;Jonathan Marulanda;1
596400;Djenairo Daniels;1
601441;Maksim Timofeev;2
613173;Brian Benítez;2
627183;Benji Michel;2
629002;Erkin Yalcin;1
638187;Cristian Blanco;1
638798;Ryan Raposo;1
640078;Chrysostomos Stagos;1
643088;Samuel Adeniran;2
652402;Juan Loaiza;1
679597;Casper Terho;1
729264;Welington;1
750537;Wilfredo Rivera;1
803046;Amin-Elias Gröller;1
805544;Philip Weissenbacher;1
882696;Borys Lototskyi;2
906393;Brayam Palacios;1
922563;Oliver Scarles;1
933908;Ángel Ortiz;1
955284;Mykyta Dzen;2
960458;Konstantin Aleksa;1
991487;Abdoul Ouattara;1
996897;Diego Gómez;1
1022130;David Korherr;1
1113057;Chris Rindov;1
1133950;Emmanuel Michael;1
1155715;Mohamed Sanogo;1
1169436;Vladyslav Krapyvtsov;2
1200419;Djylian N'Guessan;1
1321322;Davy Gui;1
328770;Kjetil Haug;4
422355;Jens Petter Hauge;6
464446;Andri Fannar Baldursson;4
574772;Lázaro;2
611195;Oliver Zandén;2
647534;Joel Voelkerling Persson;3
656316;Gabriel Slonina;4
657742;Joaquín Sosa;3
666613;Samson Tijani;7
702785;Ousmane Diawara;2
704156;Nicholas Gioacchini;5
806524;Hilmir Rafn Mikaelsson;2
884072;Jeffinho;2
299839;Yavuz Aygün;1
1004708;Josh Acheampong;1
1009463;Niklas Swider;1
863741;Nathan Fraser;2
610850;Kieran Phillips;6
891869;Leonardo Colombo;1
58489;Kyriakos Papadopoulos;12
612496;Marcos Paulo;5
1141560;Kader Meïté;1
727152;Hamza Akman;1
1061336;Pau Navarro;1
1486200;Abdoulie Mboge;1
352566;Déinner Quiñones;1
280409;Shaun Rooney;2
478198;Franck Kanouté;5
44058;Wojciech Szczęsny;7
243633;Aaron Tshibola;9
129129;João Pedro;6
461665;Maksym Kulish;5
410238;Djibril Diaw;4
554398;Vasilios Sourlis;1
97541;Artur Yusupov;1
127160;Benjamin Stambouli;7
476237;Steven Alzate;5
387529;Jakub Łabojko;3
422850;Ghislain Konan;2
213980;Vyacheslav Tankovskyi;1
221025;André Gomes;10
898140;Antonio Van Wyk;1
1311874;Mazou Bambara;1
39728;Mats Hummels;8
164771;Jordan Veretout;10
270393;Robert Skov;3
803052;Nikolaus Wurmbrand;1
985825;Chibuike Nwaiwu;1
147670;Yeison Gordillo;1
312493;Vito van Crooij;1
717196;Artem Benedyuk;1
1075577;Joane Gadou;1
211474;Ali Abdi;3
502074;Sylvester Jasper;1
697520;Santos;1
986300;Daouda Traoré;1
42460;Ivan Perišić;10
110864;Sam Johnstone;16
146795;Ryan Fraser;7
149829;Miha Zajc;3
159139;Philipp Wiesinger;3
160668;Antonio Colak;11
163639;Federico Ceccherini;8
170929;Massadio Haïdara;4
190280;Patrik Carlgren;1
190634;Marko Pajac;13
191422;Mahmoud Dahoud;6
205465;Marc-Aurèle Caillard;5
247263;Liam Grimshaw;2
251302;Niklas Dorsch;4
265625;Ajdin Hrustic;4
295060;Koji Miyoshi;1
297257;Mikey Johnston;2
314241;Josh Laurent;7
315969;Scott McTominay;2
325223;Mama Baldé;6
329812;Jota;2
332142;Quentin Lecoeuche;7
340324;Eddie Nketiah;4
348795;Giovani Lo Celso;13
384593;Alexis Claude-Maurice;5
423744;Billy Gilmour;5
429551;Olimpiu Moruțan;2
434224;Maxence Lacroix;3
458537;Tobias Børkeeiet;1
476701;Manuel Ugarte;2
489359;Ao Tanaka;3
589013;Bartlomiej Wdowik;1
610608;Dominik Javorcek;1
624690;Manu Koné;5
650712;Myron van Brederode;1
655012;Lucas Stassin;1
660438;Orri Óskarsson;1
669380;Konstantinos Koulierakis;1
671594;Kamory Doumbia;4
673492;Morato;1
702441;Sinaly Diomandé;2
707844;Mandela Keita;1
724129;Matías Fernández-Pardo;1
742451;Carlos Forbs;1
748807;Joseph Nonge;1
800176;André;1
814976;Martin Adeline;4
847283;Juan Carlos Gauto;1
856056;Assane Seck;4
891379;Nordine Kandil;3
1015619;Ahmed Abdullahi;1
60957;Sebastian Polter;13
78006;Markus Pink;4
91059;Joshua King;6
96341;Romelu Lukaku;14
183436;Kento Hashimoto;3
187491;Timo Baumgartl;4
249730;Guillermo Maripán;3
290862;Maxime Lopez;7
341092;Federico Chiesa;5
434602;Aritz Arambarri;2
508639;Naci Ünüvar;1
520651;Jensen Weir;5
541555;Enzo Boyomo;2
566025;Mohamed Abdelmonem;1
666953;Steve Mvoué;2
892171;Vigo Vujanic;1
1236853;Edmund Baidoo;1
